Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,equip_b_senalizacion_ext,equip_b_acceso_modo,equip_b_nombre,cerramiento_id,acc_id,acc_dis_id,equip_b_tiene_interes,equip_b_superficie_aprox,cerramiento_material_id,web,otro_punto_interes_tipo,otro_punto_interes_descripcion,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,84633,13,true,false,,MSTPI00012,Arco de sillares en la puerta de la casa,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,1,false,Calle Mayor,Casa antigua que conserva arco de silleria en la puerta de entrada,1,1,1,true,0,1,,2,,POINT (-3.095022485706737 42.953225799424523)
,,,,,,-1,-1,-1,,,84634,13,true,false,,MSTPI00013,Hay mas en Zaballa,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,3,false,Carretera de Zaballa,Paredes de huerto con losas verticales,1,1,1,true,0,1,,2,,POINT (-3.095182579134403 42.953693934907356)
,,,,,,-1,-1,-1,,,84635,13,true,false,,MSTPI00014,Infraestructura tradicional para la tilla y almacenamiento.,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,3,false,Calle Mayor,Cabaña y hera,2,1,2,true,0,3,,2,,POINT (-3.094838235659033 42.952991817963316)
,,,,,,-1,-1,-1,,,84636,13,true,false,,MSTPI00015,No tiene tejado,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,4,false,En el rio Ugala,Molino hidraulico,1,2,2,true,0,1,,2,,POINT (-3.095500225173684 42.952982262434347)
,,,,,,-1,-1,-1,,,84637,13,true,false,,MSTPI00016,,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,4,false,zonz casa de las tejedoras,Muro formado con grandes lajas verticales clavadas en la tierra,1,2,2,true,0,1,,2,,POINT (-3.092278943086868 42.954939024796253)
,,,,,,-1,-1,-1,,,84638,13,true,false,,MSTPI00017,"Tejado en mal estado, tiene dos chimeneas",2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,3,false,Casa de Josepa Ibarrondo,Horno de leña tradicional,1,2,2,true,0,1,,2,,POINT (-3.094361938074534 42.954180893102148)
,,,,,,-1,-1,-1,,,84639,13,true,false,,MSTPI00018,Colonia de cria con mas de 100 individuos,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,1,false,Juntu a la queseria,Colonia de murcielagos en el edificio del transformador de la luz,1,1,2,true,0,1,,8,,POINT (-3.093196410272467 42.953605517542705)
,,,,,,-1,-1,-1,,,84640,13,true,false,,MSTPI00019,Buen queso de cabra,2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,1,true,Queseria junto a lacasa de los Landa,"Queseria, queso de cabra ecológico",1,1,1,true,0,1,,2,,POINT (-3.093539552002028 42.953524191192628)
,,,,,,-1,-1,-1,,,84641,13,true,false,,MSTPI00020,"Edificio anexo al Casa Landa, tiene otro dentro de la casa",2010-02-05T23:00:00Z,1996-03-13T23:00:00Z,3,false,Junto a casa de los Landa,Horno de leña tradicional,1,1,2,true,0,1,,2,,POINT (-3.093661927801807 42.953380008516092)
,,,,,,-1,-1,-1,,,84642,13,true,false,,MSTPI00021,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,4,false,"A pie, por el camino de la tejera, a 1 kilómetro al norte de Mijala.",La Tejera,1,2,2,true,0,1,,2,"Lugar donde se fabricaban tejas, hasta los años 50 del S.XX",POINT (-3.078780329539712 42.964035310990376)
,,,,,,-1,-1,-1,,,84643,13,true,false,,MSTPI00022,Tiene un muro y alambrada para impedir el acceso del ganado,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"A pie por el PR BU C 51, a 1´3 kilómetro al norte de Mijala.",Cueva Dalbia,1,2,2,true,0,1,,1,"Cueva, sumidero con gran portalon de entrada al final de un vallecito.",POINT (-3.074028398258593 42.968658121251949)
,,,,,,-1,-1,-1,,,84644,13,true,false,,MSTPI00023,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"A pie por el PR BU C 51, a 1´5 kilómetro al norte de Mijala.",Las Tejeras Viejas,1,2,2,true,0,1,,2,Lugar donde se fabricaban tejas en la antigüedad.,POINT (-3.069030689672018 42.973460981697947)
,,,,,,-1,-1,-1,,,84645,13,true,false,,MSTPI00024,"Aparece cerámica negra, en superficie, posiblemente Edad del Bronce.",2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"A pie, al este de las Tejeras Viejas.",Cueva de Las Tejeras Viejas.,1,2,2,true,0,1,,4,Cueva con yacimiento arqueológico.,POINT (-3.065854095264435 42.973111653158448)
,,,,,,-1,-1,-1,,,84646,13,true,false,,MSTPI00025,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"A pie, por el PR BU 51 a 1´5 kilómetros al norte de Mijala.",Cueva Dorada.,1,2,2,true,0,1,,1,Cueva.,POINT (-3.061941072452736 42.972096257410314)
,,,,,,-1,-1,-1,,,84647,13,true,false,,MSTPI00026,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"A pie, a unos 100 metros al noreste del Pozo Lagua",El Chupadero,1,2,2,true,0,1,,8,"Cueva, en la dolina de acceso esiste manantial con pequeño bebedero",POINT (-3.056682431925493 42.974539373121154)
,,,,,,-1,-1,-1,,,84648,13,true,false,,MSTPI00027,Se utiliza para tirar ganado muerto en su interior.,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,3,false,"A pie, a unos 100 metros al norte del PR BU 52.",Sima la Nevera,1,2,2,true,0,1,,2,"Sima, en la que se acumulaba nieve manualmente, para almacenar hielo; anida colonia de Chova Piquigualda.",POINT (-3.047308550945784 42.96869929839206)
,,,,,,-1,-1,-1,,,84649,13,true,false,,MSTPI00028,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"A pie, a unos 100 metros al norte del PR BU 52, junto al tendido eléctrico.",Sima sin nombre,1,2,2,true,0,1,,8,"Sima, en la que anida colonia de Chova Piquigualda.",POINT (-3.046030334848466 42.96478258234616)
,,,,,,-1,-1,-1,,,84650,13,true,false,,MSTPI00029,"Bosque mixto bien consevado por su dificil acceso, con arboles de gran porte.",2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,"En Valle los Alces,Valle la Teja y Pilacura.","Valle los Alces, Valle la teja y Pilacura.",1,2,2,true,0,1,,3,Bosquete singular en barrancos karsticos.,POINT (-3.065927714431554 42.961666075661149)
,,,,,,-1,-1,-1,,,84651,13,true,false,,MSTPI00030,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,1,false,En Valle la Teja,Cascada de Valle la Teja,1,2,2,true,0,1,,7,"Cascada temporal de unos 8 metros de altura en barranco karstico,",POINT (-3.065301619749272 42.960928012134048)
,,,,,,-1,-1,-1,,,84652,13,true,false,,MSTPI00031,,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,4,false,"En Mijala, a 80 metros al este del PR BU 51 en el Barrio",Garai,1,1,2,true,0,1,,4,Ruinas de la casa Garai,POINT (-3.077594973636864 42.957471364822638)
,,,,,,-1,-1,-1,,,84653,13,true,false,,MSTPI00032,Esta muy deteriorado por el ganado.,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,4,false,En Valle la Fuente,Fuente de Valle la Fuente,1,2,2,true,0,1,,8,Manantial permanente,POINT (-3.074922934307273 42.958040469787974)
,,,,,,-1,-1,-1,,,84654,13,true,false,,MSTPI00033,Es un túmulo de planta rectangular.,2010-03-02T23:00:00Z,1996-03-13T23:00:00Z,4,false,En el monte San Miguel,Ermita de San Miguel,1,2,2,true,0,1,,11,Ruinas de la ermita de San Miguel,POINT (-3.07942742799408 42.952355176433613)
,,,,,,-1,-1,-1,,,86102,13,true,false,,PEUPI000094,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Ermita Virgen de las Nieves,3,3,2,false,0,8,,2,Ermita,POINT (-5.267463100090249 43.004396689406249)
,,,,,,-1,-1,-1,,,84655,13,true,false,,MSTPI00034,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,3,false,A pie 350 metros al sureste de la caseta de los Camineros en el valle de Molocoalaña,Cista funeraria posiblemente de cultura megalítica compuesta por 4 lajas de caliza semi enterradas,1,2,2,true,0,1,,2,Cista funeraria posiblemente de cultura megalítica compuesta por 4 lajas de caliza semi enterradas,POINT (-3.038563352516831 42.926117111046075)
,,,,,,-1,-1,-1,,,84656,13,true,false,,MSTPI00035,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie 850 metros al este de la caseta de los Camineros en el valle de Molocoalaña,Restos de construcción antigua sin determinar,1,2,2,true,0,1,,2,restos de construcción antigua sin determinar,POINT (-3.031198808317924 42.926344491746995)
,,,,,,-1,-1,-1,,,84657,13,true,false,,MSTPI00036,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie 800 metros al este de la caseta de los Camineros en el valle de Molocoalaña,Restos de construcción antigua sin determinar,1,2,2,true,0,1,,2,restos de construcción antigua sin determinar,POINT (-3.034125851644137 42.92330889827695)
,,,,,,-1,-1,-1,,,84658,13,true,false,,MSTPI00037,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie 580 metros al sur de la caseta de los Camineros en el alto el Cueto,Ruinas de cabaña de pastores,1,2,2,true,0,1,,2,Ruinas de cabaña de pastores,POINT (-3.040056526396328 42.923315981822171)
,,,,,,-1,-1,-1,,,84659,13,true,false,,MSTPI00038,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie 950 metros al sureste de la caseta de los Camineros en el valle de Molocoalaña,Pequeña cueva que tiene una madriguera de tejones,1,2,2,true,0,1,,8,Pequeña cueva que tiene una madriguera de tejones,POINT (-3.031454585308133 42.923282648079955)
,,,,,,-1,-1,-1,,,84660,13,true,false,,MSTPI00039,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,3,false,A pie 850 metros al este de la caseta de los Camineros en el valle de Molocoalaña,Cista funeraria posiblemente de cultura megalítica compuesta por 4 lajas de caliza semi enterradas,1,2,2,true,0,1,,2,Cista funeraria posiblemente de cultura megalítica compuesta por 4 lajas de caliza semi enterradas,POINT (-3.031688457624866 42.925344772131062)
,,,,,,-1,-1,-1,,,84661,13,true,false,,MSTPI00040,,2010-04-19T22:00:00Z,1996-03-13T23:00:00Z,3,false,A pie 1200 metros al este de la caseta de los Camineros en el valle de Molocoalaña,Hoyo en el que se cocia piedra calza para hacer cal,1,2,2,true,0,1,,2,Hoyo en el que se cocia piedra calza para hacer cal,POINT (-3.027496982781504 42.923869008421178)
,,,,,,-1,-1,-1,,,84662,13,true,false,,MSTPI00041,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,3,false,A pie por el sendero PR.BU 50C cerca del pozo de Tiñibiri,Menir 1 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir Inclinado de 1,65m de alto 0,35m de ancho y 0,22m de grosor con agujero natural",POINT (-3.028173965138451 42.930532691121869)
,,,,,,-1,-1,-1,,,84663,13,true,false,,MSTPI00042,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie por el sendero PR.BU 50C al oeste del pozo nuevo,Menir 2 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir caido de 1,75m de alto",POINT (-3.031779011926131 42.934638116958851)
,,,,,,-1,-1,-1,,,84664,13,true,false,,MSTPI00043,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 3 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir caido de 2,20m de alto",POINT (-3.03399663423082 42.933439788966581)
,,,,,,-1,-1,-1,,,84665,13,true,false,,MSTPI00044,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 4 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir de 1,55m de alto",POINT (-3.033800340054638 42.933061628863072)
,,,,,,-1,-1,-1,,,84666,13,true,false,,MSTPI00045,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 5 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir caido y roto en dos trozos de 1,45m y 0,70m de longitud",POINT (-3.035209565567947 42.932809058602942)
,,,,,,-1,-1,-1,,,84667,13,true,false,,MSTPI00046,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 6 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir de 1,62m de alto",POINT (-3.035478753885091 42.932061544123506)
,,,,,,-1,-1,-1,,,84668,13,true,false,,MSTPI00047,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 7 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir de 1,42m de alto",POINT (-3.036973622555517 42.931619816365021)
,,,,,,-1,-1,-1,,,84669,13,true,false,,MSTPI00048,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 8 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir de 1,65m de alto",POINT (-3.037610536956693 42.931043276151748)
,,,,,,-1,-1,-1,,,84670,13,true,false,,MSTPI00049,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie por el sendero PR.BU 50C al suroeste del pozo nuevo,Menir 9 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir de 1,35m de alto y 0,77m de ancho en la base",POINT (-3.037156940176099 42.93077326828984)
,,,,,,-1,-1,-1,,,84671,13,true,false,,MSTPI00050,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,3,false,A pie por el sendero PR.BU 50C al sur del pozo nuevo,Menir 10 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir de 0,70m de alto",POINT (-3.035808610957143 42.930278411975188)
,,,,,,-1,-1,-1,,,84672,13,true,false,,MSTPI00051,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie por el sendero PR.BU 50C al sur del pozo nuevo,Menir 11 Conjunto de menires de las Charcas,1,3,2,true,0,1,,2,"Menir caido de 1,53m de alto",POINT (-3.037009012984802 42.929323478851309)
,,,,,,-1,-1,-1,,,84673,13,true,false,,MSTPI00052,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,4,false,A pie por el sendero PR.BU 50C al sur del pozo nuevo,Cabaña de pastor,1,3,2,true,0,1,,2,Cabaña de pastor en ruinas,POINT (-3.036530634913306 42.928567195475864)
,,,,,,-1,-1,-1,,,84674,13,true,false,,MSTPI00053,,2010-05-15T22:00:00Z,1996-03-13T23:00:00Z,1,false,A pie por el sendero PR.BU 47 al este del pozo de Cortón,Dolmen de Cortón,1,3,2,true,0,1,,2,Túmulo del que sobresalen lajas grandes de caliza,POINT (-3.017112247959312 42.946582123456899)
,,,,,,-1,-1,-1,,,84675,13,true,false,,MSTPI00054,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En el barrio Alaña la calle del Cuartel,Casa,2,1,2,true,0,3,,2,Casa con arco de piedra,POINT (-3.06106850240295 42.920569100712036)
,,,,,,-1,-1,-1,,,84676,13,true,false,,MSTPI00055,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En el barrio Alaña Calle Real la última casa,Casa,1,1,2,true,0,1,,2,Casa con arco de piedra,POINT (-3.061228574822902 42.921361474137512)
,,,,,,-1,-1,-1,,,84677,13,true,false,,MSTPI00056,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En el cauce del río en el antiguo camino a Múrita,Los Cantos,1,1,2,true,0,1,,2,Grandes piedras colocadas en el cuce del río para poder pasar,POINT (-3.06286912060432 42.920018807844635)
,,,,,,-1,-1,-1,,,84678,13,true,false,,MSTPI00057,No se ha excavado,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En Estuño al norte de la torre en terrenos de cultivo,Yacimiento arqueológico,1,1,2,true,0,1,,2,Yacimiento arqueológico de época romana,POINT (-3.064142308891652 42.918955485919369)
,,,,,,-1,-1,-1,,,84679,13,true,false,,MSTPI00058,"Esta en ruinas, le faltan sillares la puerta.",2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,Junto al río y la fuente Rojala,Torre de los condes de Berberana,3,1,2,true,0,30,,2,Casa Torre,POINT (-3.063442682947798 42.917758181625452)
,,,,,,-1,-1,-1,,,84680,13,true,false,,MSTPI00059,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,1,false,"En el barrio Alaña, en la calle La Fuente",Casa,1,1,2,true,0,1,,2,Casa Tradicional local,POINT (-3.061067488575513 42.919542506570409)
,,,,,,-1,-1,-1,,,84681,13,true,false,,MSTPI00060,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,1,false,En el barrio Alaña junto al río,Callejas,1,1,2,true,0,1,,2,Calles con firme de roca entre muros a piedra seca,POINT (-3.061814246119241 42.918884724889473)
,,,,,,-1,-1,-1,,,84682,13,true,false,,MSTPI00061,Una riada lo destruyo en parte,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,"En la Cobata En la fuente Rojala, Junto a la torre",Lavadero La Cobata,1,1,2,true,0,1,,2,"Lavadero en el cauce del río, en la fuente Ugala",POINT (-3.06289092444782 42.9173622563683)
,,,,,,-1,-1,-1,,,84683,13,true,false,,MSTPI00062,Esta en ruinas,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,"En el río, junto a la fuente y la torre",Molino de Lauro,1,1,2,true,0,1,,2,Molino harinero,POINT (-3.06286715226796 42.918082687039117)
,,,,,,-1,-1,-1,,,86103,13,true,false,,PEUPI000095,,2011-06-12T22:00:00Z,1995-05-29T22:00:00Z,2,false,,Ermita Virgen de Quintanilla,3,3,2,false,0,11,,2,Ermita,POINT (-5.008121041518383 42.95813409661617)
,,,,,,-1,-1,-1,,,84684,13,true,false,,MSTPI00063,Tiene entramado de madera,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En el barrio el Barrezuelo,Cabaña de Lauro,3,1,2,true,0,3,,2,Cabaña típica con era,POINT (-3.061494309233856 42.917507098618465)
,,,,,,-1,-1,-1,,,84685,13,true,false,,MSTPI00064,Se utiliza como vertedero,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,Junto al río en Pozo Redondo,Cueva de Pozo Redondo,3,2,2,true,0,3,,2,Cueva surgencia temporal con yacimiento arqueológico,POINT (-3.062141844051806 42.915678688900357)
,,,,,,-1,-1,-1,,,84686,13,true,false,,MSTPI00065,Tiene una capilla,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,1,false,"Al este del Ayuntamiento, en el Barrio el Barrezuelo",Casa palacio del los Montoya,2,1,2,true,0,3,,2,Casa palacio de buena fábrica,POINT (-3.060489876371517 42.91776878513965)
,,,,,,-1,-1,-1,,,84687,13,true,false,,MSTPI00066,Amenaza ruina y no se utiliza par el culto,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,En el centro del publo junto ala carretera,Iglesia de san Cornelio y san Cipriano,2,1,2,true,0,3,,2,Iglesia gótica,POINT (-3.059497852015658 42.918201555560891)
,,,,,,-1,-1,-1,,,84688,13,true,false,,MSTPI00067,Los tablones han desaparecido y las protecciones de madera laterales están en mal estado,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,Junto a la iglesia,Juegobolos,2,1,2,true,0,3,,2,Juego de bolos de tres tablones,POINT (-3.059461051419709 42.918156548583433)
,,,,,,-1,-1,-1,,,84689,13,true,false,,MSTPI00068,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En la barrio Uralle al este de la carretera en el sur de Berberana,Horno de Benito Aostri,1,1,2,true,0,1,,2,Horno para cocer pan con tejado,POINT (-3.059863969269486 42.916697492850332)
,,,,,,-1,-1,-1,,,84690,13,true,false,,MSTPI00069,,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,3,false,En el Barrio Uralle al sureste de Berberana,Horno de Fortunato Edeso,3,2,2,true,0,3,,2,Horno para cocer pan con tejado,POINT (-3.058319427317838 42.915878814847481)
,,,,,,-1,-1,-1,,,84691,13,true,false,,MSTPI00070,Esta en ruinas,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,A un kilómetro al sur de Berberana junto al río,Molino,1,2,2,true,0,1,,2,Molino harinero,POINT (-3.063946480983385 42.907311836438531)
,,,,,,-1,-1,-1,,,84692,13,true,false,,MSTPI00071,Esta en ruinas,2010-03-04T23:00:00Z,1996-03-13T23:00:00Z,4,false,Al sur de Berberana junto al río detrás de la gasolinera,Molino de la Tejera,1,2,2,true,0,1,,2,Molino harinero,POINT (-3.063646014712205 42.912940273971195)
,,,,,,-1,-1,-1,,,84693,13,true,false,,MSTPI00072,Le falta el tejado,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En la huerta de Maribel,Abejal,3,2,2,true,0,3,,2,Colmenar tradicional,POINT (-3.08056287741142 42.958171703446688)
,,,,,,-1,-1,-1,,,84694,13,true,false,,MSTPI00073,Le falta el tejado,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En la huerta de la Cabaña,Abejal de la Cabaña,3,2,2,true,0,3,,2,Colmenar tradicional,POINT (-3.080759608384034 42.958603812294434)
,,,,,,-1,-1,-1,,,84695,13,true,false,,MSTPI00074,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,En el camino de la Tejera,Huerto,1,1,2,true,0,1,,2,Paredes de cerramiento de huerto a piedra seca,POINT (-3.080845018856191 42.958288571557937)
,,,,,,-1,-1,-1,,,84696,13,true,false,,MSTPI00075,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,3,false,En la era de Justo Sacristán,Horno,3,2,2,true,0,3,,2,Horno para cocer pan,POINT (-3.080869233008033 42.958054420396678)
,,,,,,-1,-1,-1,,,84697,13,true,false,,MSTPI00076,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,En la casa de Alberto Vadillo,Cabaña,3,2,2,true,0,3,,2,Cabaña junto a era de trilla construcción tradicional,POINT (-3.080636286686398 42.95805458472848)
,,,,,,-1,-1,-1,,,84698,13,true,false,,MSTPI00077,Esta dentro de un edificio al que se la ha hundido el tejado,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En la casa de Justo Sacristán,Horno,3,2,2,true,0,3,,2,Horno para cocer pan,POINT (-3.081114120299711 42.957811107906487)
,,,,,,-1,-1,-1,,,84699,13,true,false,,MSTPI00078,Los tablones sobre los que se colocan los bolos se han descompuesto y faltan las protecciones laterales de madera.,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,Junto a la iglesia,Juegobolos,1,1,2,true,0,1,,2,Juego de Bolos de tres tablones de madera,POINT (-3.081187125586722 42.957387813774588)
,,,,,,-1,-1,-1,,,84700,13,true,false,,MSTPI00079,EL tejado esta en mal estado y en el interior tiene numerosos desperfectos,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En el centro de Mijala,Iglesia de San Pedro de Mijala,1,1,2,true,0,1,,2,Iglesia con restos de románico,POINT (-3.081162451331841 42.957270764226074)
,,,,,,-1,-1,-1,,,84701,13,true,false,,MSTPI00080,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,Junto a la iglesia,Casa Alaña,1,1,2,true,0,1,,2,"Casa Torre Con Escudos, Arcadas y ventanas con tallas",POINT (-3.081248556910675 42.957486826917616)
,,,,,,-1,-1,-1,,,84702,13,true,false,,MSTPI00081,Tiene el tejado en mal estado y un edificio anexo esta en ruinas,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En el camino de la fuente,La Torre,1,1,2,true,0,1,,2,Casa Torre con arcadas y ventanas talladas,POINT (-3.081578321917411 42.956532045647378)
,,,,,,-1,-1,-1,,,84703,13,true,false,,MSTPI00082,Esta dentro de un edificio y se le ha desprendido parte de la cúpula,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,3,false,En el camino de la fuente,Horno,3,2,2,true,0,3,,2,Horno para cocer pan,POINT (-3.081774148534406 42.956279761475287)
,,,,,,-1,-1,-1,,,84704,13,true,false,,MSTPI00083,"No conserva agua y el tejado se ha hundido, tenia un canal para su llenado desde la fuente",2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,Junto a la Fuente,El Lavadero,3,1,2,true,0,3,,2,"Lavadero antiguo para lavar la ropa, tenia tejado",POINT (-3.082594700071396 42.955630800872115)
,,,,,,-1,-1,-1,,,84705,13,true,false,,MSTPI00084,"Solo conserva dos paredes, se ha construido una nave ganadera sobre sus ruinas",2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En la carretera de Mijala a 500m de Villalba de Losa,Molino de Mijala,3,2,2,true,0,30,,2,Molino harinero,POINT (-3.086177072103572 42.939842092719218)
,,,,,,-1,-1,-1,,,84706,13,true,false,,MSTPI00085,En ruinas,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,A 200 m. al norte de Villalba de losa,Molino de Mijala,3,2,2,true,0,30,,2,Molino harinero,POINT (-3.08912877164568 42.938335966548443)
,,,,,,-1,-1,-1,,,84707,13,true,false,,MSTPI00086,Tiene poca altura,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,Cerca del Ayuntamiento,Casa torre,3,1,2,true,0,3,,2,Casa torre,POINT (-3.086992428113295 42.935690084269453)
,,,,,,-1,-1,-1,,,84708,13,true,false,,MSTPI00087,Solo conserva parte de la muralla,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,4,false,En la zona mas alta de Villalba de Losa,El Castillo,1,1,2,true,0,1,,2,Restos de un castillo ¿medieval?,POINT (-3.085397992297987 42.934844796745381)
,,,,,,-1,-1,-1,,,84709,13,true,false,,MSTPI00088,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,Junto a la iglesia,Casa con escudo,3,1,2,true,0,3,,2,Casa con escudo y buenos sillares,POINT (-3.087482128472943 42.935311493037318)
,,,,,,-1,-1,-1,,,84710,13,true,false,,MSTPI00089,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,Junto a la iglesia,Casa con arco,1,1,2,true,0,1,,2,Casa con arco en la puerta,POINT (-3.087383776353632 42.935095443542352)
,,,,,,-1,-1,-1,,,84711,13,true,false,,MSTPI00090,,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,En el centro del Villalba de Losa,Iglesia de San Pedro de Mijala,3,1,2,true,0,3,,2,Iglesia gótica,POINT (-3.087629032303799 42.935194313182251)
,,,,,,-1,-1,-1,,,84712,13,true,false,,MSTPI00091,"Se ha restaurando, añadiendo un tejado no original",2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,Junto a la iglesia,Juegobolos,3,1,2,true,0,3,,2,Juego de Bolos de tres tablones,POINT (-3.087837291224528 42.935131117229396)
,,,,,,-1,-1,-1,,,84713,13,true,false,,MSTPI00092,Tiene entramado de madera,2010-03-10T23:00:00Z,1996-03-13T23:00:00Z,1,false,Junto a la Iglesia,Cabaña,3,1,2,true,0,3,,2,Cabaña junto a era de trilla construcción tradicional,POINT (-3.087985078524801 42.935635294484058)
